SK_ID_CURR,TARGET
100983,0.11538377236382262
100984,0.07323904697684858
100987,0.07183534054592597
100997,0.058864172237177464
100998,0.11077062793941882
101002,0.09163847614914557
101005,0.24088607663269107
101008,0.1397728254940942
101020,0.07288948835741355
101021,0.06718938496959018
101024,0.03526677200866978
101025,0.21466439443485633
101026,0.028947696188287204
101031,0.040611871424848324
101041,0.04123861769131892
101051,0.013406603242290465
101055,0.10784030506046074
101056,0.2937571617378849
101057,0.07324639989517205
101064,0.035461211124676616
101079,0.11288602237760392
101087,0.05227805910549031
101090,0.033323389592037664
101092,0.11299879015481622
101097,0.11684329633510494
101099,0.018250172037769193
101107,0.08418031371564008
101118,0.08168836963961683
101125,0.12696962871613018
101126,0.020265240106300743
101128,0.04383036500912963
101136,0.13745104689114437
101140,0.11038459052836314
101149,0.13444631106196706
101160,0.07886337839371475
101169,0.22889532069591398
101181,0.07071811084239209
101186,0.011591988209195292
101190,0.10949312357728483
101193,0.11076104553045166
101194,0.09342599689827025
101198,0.1417353639591649
101200,0.026096100215347858
101204,0.043892262561686025
101211,0.05360398712566614
101213,0.07382162587852802
101223,0.05221898990559143
101225,0.07242522544440078
101237,0.09095339886818128
101243,0.09765039589755697
101244,0.13203213946778852
101258,0.04528319287341031
101259,0.22382315767461114
101268,0.14137547212870652
101269,0.019236212259371863
101271,0.2067107240240644
101279,0.05350427018789564
101281,0.10567164123413678
101287,0.06680153052145596
101292,0.04074831622041104
101294,0.06668496096030915
101296,0.06298527018288985
101297,0.034211208593808565
101299,0.046542441514985815
101301,0.038116372608582
101305,0.06636805124146798
101308,0.07405075825069989
101318,0.022045437386980938
101327,0.3348815628983677
101329,0.05794025049466063
101332,0.03812104810102089
101337,0.09280663211494194
101343,0.023501581814356024
101345,0.02656237237301342
101346,0.020204439009759007
101353,0.012272442597948187
101354,0.12515483136856112
101355,0.28366679979039
101356,0.023644415020355348
101362,0.11155943626401764
101363,0.3031561851468151
101365,0.0410681710480174
101366,0.1261343034289771
101367,0.26117946567735667
101368,0.021475796337148453
101374,0.20200098141048786
101380,0.019891472361489616
101383,0.02649683322164335
101398,0.028687054316171696
101399,0.25790072300195466
101401,0.21817155771623634
101412,0.10908620777345174
101426,0.04730424472427632
101427,0.5205502912533033
101428,0.14156369174012837
101429,0.14766060756638674
101434,0.05124584611371076
101440,0.12660279280001138
101448,0.0806671092842482
101449,0.07038943867124141
101465,0.073573356380334
101467,0.031019862449421176
101472,0.15212236368075785
101478,0.19006212541359227
101497,0.0545577785184768
101504,0.1293559401441286
101547,0.041556469355941476
101548,0.07666611262826638
101555,0.11208292222892009
101570,0.02738678152134724
101572,0.052740376675890106
101578,0.04701765986871048
101580,0.1760032872377013
101588,0.09534770483034653
101602,0.02338175134842603
101610,0.09565975037247197
101614,0.05601586511942787
101616,0.052879444278645535
101643,0.10801339702577568
101644,0.04750182945940743
101649,0.1320216323292466
101650,0.06941045029467456
101665,0.013206788740563608
101667,0.09081642159993565
101669,0.04201837230783939
101674,0.07817943245165472
101675,0.051149006414024666
101678,0.08937102632861815
101682,0.10468258620114716
101686,0.07007901526186901
101697,0.17047516001430202
101700,0.21817370655343865
101711,0.0397791363845872
101714,0.04334826452353475
101715,0.20460889460389237
101728,0.0581427618835782
101732,0.05343822736399458
101757,0.14937140722777387
101758,0.09238582558318624
101759,0.055462341656046216
101762,0.04150791358122352
101764,0.05478762002780176
101780,0.3523594652579778
101784,0.04201822364965758
101789,0.023367131926079872
101816,0.06448435294965911
101819,0.04392163239447462
101827,0.021385662397434217
101863,0.1104961679348005
101867,0.09677752476697157
101870,0.021375330022082344
101873,0.1631223237829117
101878,0.08672552930031711
101879,0.03358906910461776
101880,0.019749080574549226
101887,0.12313853190656503
101897,0.023134324545574646
101901,0.07204882306121618
101903,0.2918098892159212
101920,0.06625107635008018
101921,0.03616233482443201
101922,0.024663572567381872
101961,0.12885063553977524
101962,0.05110268013515076
101971,0.048142696769336545
101976,0.2090273647667805
102002,0.07612069557855398
102005,0.03494920254698783
102007,0.5128357838358084
102017,0.016565529065893456
102019,0.22422936075710975
102029,0.015133376906734386
102051,0.18990464403967783
102052,0.023981225036988702
102054,0.03734420683442936
102062,0.10788069491988725
102067,0.13682533502555375
102068,0.0772504939710031
102070,0.063773974914162
102090,0.08581025428748922
102092,0.11280364922517225
102099,0.101889992653367
102100,0.041392907315397034
102112,0.06918074031119381
102113,0.04861430699457679
102122,0.2343522913623543
102123,0.049048990168122246
102125,0.049879460793001
102126,0.1756179065065035
102146,0.039667268530243535
102147,0.10746270004079836
102151,0.036621279837372164
102158,0.09783395337067655
102159,0.05233911496581332
102162,0.07462756731311772
102165,0.05989115107750843
102166,0.051941140815864206
102174,0.03832229921398632
102193,0.2128310329907127
102198,0.049971753993475206
102205,0.14894277925096572
102206,0.018220614809766437
102218,0.04941421215949144
102221,0.05781134948672342
102230,0.06024819035240661
102238,0.1353362819481165
102248,0.05443796311366903
102252,0.20029363460290492
102259,0.05374228019740396
102262,0.09126565092921728
102273,0.06020651682957478
102286,0.10928989377974058
102293,0.02973480659354611
102294,0.030929265893714118
102296,0.07712104590061285
102298,0.06973592088188729
102303,0.030161185129232496
102309,0.04321220803965423
102315,0.06257778977935075
102340,0.04266743360948475
102342,0.16458290006079293
102344,0.0713757601470394
102346,0.08362240419242221
102347,0.02572283877268161
102374,0.05179262595080086
102380,0.03084909721398712
102387,0.0392691891525186
102393,0.04286145518369574
102403,0.03264362817469313
102413,0.11897890100188657
102414,0.008336935854264123
102415,0.04266295688302356
102416,0.12525599357965367
102439,0.045615302457655243
102441,0.04036300604071267
102443,0.03717648183364309
102444,0.06383841568575642
102445,0.14996929994166447
102448,0.06982984863932123
102449,0.08974021516451519
102450,0.1911140545136592
102456,0.07741312440491571
102458,0.11975034919638916
102459,0.07870814308896654
102465,0.01958643226106328
102470,0.14624137008276825
102471,0.05335474969674473
102475,0.12621643864813373
102476,0.16856797045039168
102506,0.14163222044837165
102509,0.04223405318129525
102519,0.03750235470629534
102522,0.09726290763624924
102545,0.04666430885555988
102549,0.059206623732859134
102562,0.02632350668973217
102563,0.04000447874709013
102568,0.12449146631366106
102582,0.08947330225336604
102592,0.02323995197233302
102597,0.1470162145579567
102605,0.026657227220645476
102614,0.026885335423080595
102617,0.0914304777446592
102634,0.09695693426059213
102652,0.045781067056932155
102655,0.028773334549678033
102671,0.0786813051174026
102694,0.17887590776307702
102701,0.055783238493554085
102703,0.02175800463624491
102704,0.022258876672492985
102713,0.013925903642566935
102720,0.14811064299174145
102731,0.03971010082448452
102733,0.06694048881919538
102749,0.044455618832638856
102755,0.04892473496401122
102763,0.023439779011660174
102770,0.06358707729366575
102772,0.1107583798960024
102799,0.1790484565536904
102838,0.035616715943955816
102854,0.03771776034248803
102862,0.10975196990732469
102863,0.032786469675802996
102867,0.018415105420432707
102868,0.02272191425426894
102878,0.08516778313134893
102887,0.09498773320747537
102898,0.17262556630629944
102904,0.10724896146001295
102912,0.10058348736932626
102919,0.027272632572054964
102927,0.08257874009319109
102932,0.05316998546672281
102933,0.2575554034509672
102935,0.04596062827832444
102958,0.07634035175392362
102969,0.10296126691374435
102971,0.026622831570618524
102975,0.04413642651360752
102979,0.05718420364984389
102982,0.020640394787377715
102987,0.09331415795327419
102989,0.09214726172512525
102995,0.08886508864619437
102996,0.026524271630488993
103000,0.053811635471057884
103001,0.05391170612686373
103004,0.10269981935511713
103010,0.042743894398009956
103025,0.1702757287621458
103029,0.07085178453858477
103046,0.11207261021042124
103056,0.04300813416229171
103062,0.1275025662874733
103078,0.042865913695949644
103083,0.019556531116034396
103092,0.10104526932169115
103096,0.08375268628048763
103097,0.13316383799039175
103102,0.1856114285470743
103112,0.0783907719530454
103132,0.06610847575651209
103144,0.09139256283793996
103145,0.060111374203631066
103146,0.04182646203339938
103147,0.11355863817106158
103158,0.03627051141818455
103171,0.08195016219321762
103173,0.02361219741922188
103184,0.03807013562878611
103195,0.10575569214022269
103196,0.056710854104628394
103206,0.010863093898972104
103230,0.1341649790121007
103231,0.27145069025369245
103232,0.026246886635209705
103239,0.1346214599063751
103240,0.14362239634428148
103243,0.06545141583304813
103252,0.11911775548034331
103258,0.07284844979912959
103259,0.181606954334817
103279,0.03802872376556977
103280,0.010571967801319858
103286,0.03117169804615887
103287,0.40925766350618875
103290,0.024384116409096105
103298,0.043664509019012226
103315,0.015127428089857895
103319,0.04475369015034008
103334,0.10983501967268916
103336,0.07702197578900416
103345,0.05623173299631988
103368,0.03581406567358229
103371,0.19354066417472707
103377,0.07947261629935991
103398,0.021646847954384364
103404,0.05009052881228954
103408,0.14385875150168836
103410,0.06365827611298708
103418,0.01726039980786726
103420,0.1344488261439586
103432,0.11375142708493045
103433,0.016728679950657254
103436,0.014742991001713262
103440,0.03852611151065969
103453,0.03555830290167321
103459,0.07964745784438113
103460,0.051899621710061204
103461,0.028313902219675544
103462,0.06851571403788055
103473,0.10696313483577678
103474,0.03561151715674524
103475,0.23796186366298316
103478,0.2042561606003779
103480,0.15596594660385193
103484,0.027010034445984293
103494,0.07142590213096045
103513,0.08106345152853978
103515,0.0569334501766449
103516,0.23660546978318842
103525,0.08867004898676173
103541,0.23857201648926085
103544,0.034468756441574655
103562,0.2443001888325277
103570,0.30259346508367174
103572,0.1216938216775575
103574,0.030934717879209706
103575,0.053535097776388374
103591,0.13540040731264366
103594,0.037271965133450595
103609,0.04438514413315298
103613,0.07710247033268794
103614,0.050289369929682595
103615,0.06266987194697232
103624,0.058827867409135585
103625,0.2024639510641926
103628,0.16968089968108244
103629,0.018217430592061438
103647,0.05998357284320227
103648,0.1448485964252058
103651,0.09338108281831731
103658,0.032259469255193914
103668,0.0698411262715975
103669,0.057437723532154525
103676,0.07737192278594696
103682,0.059200183208375
103683,0.05165688448803629
103689,0.024918318087774737
103725,0.05478860276486161
103733,0.18520539323363047
103744,0.021473062134195784
103762,0.06622131026186981
103771,0.21746872452566826
103773,0.014531827937982049
103783,0.10537274739816303
103784,0.07270874608647983
103808,0.027307267146294598
103812,0.06624297554550157
103813,0.11269235942751084
103814,0.04709533988993206
103818,0.2025176808642916
103824,0.05647119751728328
103828,0.023987804868266023
103830,0.3217503254168301
103840,0.01910810073963532
103842,0.09079654844540676
103847,0.2075986242332616
103848,0.08113076036152148
103851,0.01549960321422932
103854,0.19815361089716876
103857,0.22941398345175842
103861,0.012062950513540081
103862,0.07965881253682769
103865,0.10380119630962699
103870,0.027599171352760576
103876,0.024080026858131844
103891,0.34837700718044196
103908,0.04228441128925632
103914,0.09136797537624403
103918,0.1007002009634725
103940,0.03762272916960118
103963,0.10182565097323892
103966,0.10906984146917789
103971,0.10149456308563289
103980,0.07647253252951154
103984,0.08639771571513011
103985,0.055092076164127445
103998,0.28416045290165315
104019,0.03547395022971179
104026,0.039951331817763384
104035,0.09518750735440186
104044,0.06086996196237885
104045,0.03823965720823995
104047,0.08501218464049984
104051,0.02673233994292299
104058,0.07460178987062366
104063,0.016477493433869013
104066,0.062491207279113205
104087,0.021522974257812588
104089,0.042067478848185645
104095,0.04257190349442238
104098,0.164220821697798
104104,0.03286273209650742
104110,0.3639084830715893
104120,0.052291253146161065
104122,0.038358555920729884
104131,0.027546841268929905
104132,0.07057597102145115
104135,0.04558664617168716
104136,0.042034822618881654
104149,0.08932214027095291
104150,0.05523779418018339
104156,0.25717077547831574
104165,0.18043712802287898
104175,0.046098582466135
104179,0.11594540924062456
104184,0.17777776349280322
104206,0.02604989002438454
104216,0.26628817169552926
104230,0.09403830782377122
104257,0.028715758367458447
104272,0.05494459789023508
104273,0.10129513424532904
104278,0.022714521200833254
104294,0.1339317803214148
104295,0.08693726587236712
104297,0.032581430566447106
104298,0.05693348754237733
104308,0.07598251881245538
104318,0.04594595405960172
104319,0.07681636538732407
104320,0.12988852817131408
104327,0.11372335295695264
104334,0.07392813498043448
104344,0.051927798711802954
104350,0.022720883722971617
104351,0.1292180283234107
104354,0.06857696480005014
104369,0.16060880397148397
104376,0.0768707211277977
104381,0.046992152338118924
104384,0.0574694395768551
104391,0.05565548674626544
104394,0.03208756894365713
104398,0.21000181818394642
104402,0.03800844528704502
104408,0.07514114142891498
104409,0.026203268319971787
104410,0.21214951402147336
104412,0.10433778203493727
104417,0.0984629986969532
104424,0.08385534571971696
104426,0.04534517211915213
104435,0.07393311627420915
104445,0.04302965210938957
104458,0.012796402107594623
104460,0.05634958918270159
104466,0.046536055940397315
104472,0.1461520965600581
104473,0.11284621816890011
104479,0.016998389443514693
104480,0.04229268002513782
104482,0.16547345802855468
104499,0.01768655882522643
104501,0.014876093370162088
104502,0.04885040301930146
104506,0.10797416836520861
104510,0.017325363067944344
104512,0.10071547213578554
104520,0.1458010425678136
104528,0.08276245774945645
104529,0.031866631467241426
104541,0.06261114399010317
104578,0.030379273016806548
104584,0.08004884048342101
104588,0.12270985549384145
104602,0.11842166934308263
104610,0.023275886815597186
104611,0.12716217463754012
104618,0.09869350208240532
104620,0.03916122141316099
104622,0.02381877029126635
104624,0.04866440788430189
104625,0.14416091328122999
104634,0.10108780851427075
104639,0.11381686333413907
104646,0.03787999892941347
104647,0.055004817190427005
104652,0.027166312370851962
104670,0.1303292815672552
104677,0.054561689617884594
104685,0.14234379016358967
104691,0.052696500323197525
104696,0.060281533000658014
104699,0.02356138737783493
104712,0.15514972752936756
104714,0.051187115464155226
104717,0.05968588947775467
104718,0.018502537776340405
104740,0.03640286287873511
104741,0.06068336420645893
104743,0.012714044887925933
104744,0.0905008352458183
104747,0.12075563219312256
104767,0.09776568871871907
104772,0.4377241810504742
104776,0.2278114039582584
104779,0.03652536954903498
104814,0.020052162378277418
104815,0.031851413821699204
104830,0.11338387144763812
104831,0.15440655317142524
104833,0.12318790296551493
104839,0.06002008664677628
104840,0.03416555695438701
104860,0.13658069709219775
104861,0.030454464675312033
104866,0.08399399478281881
104870,0.04025059077837893
104877,0.09380799345705804
104878,0.02679826791116187
104879,0.04091418750927771
104880,0.08085181283939907
104899,0.039592147210368404
104906,0.044230877370623645
104907,0.10323383585080634
104913,0.10034092680564906
104916,0.10458045737009089
104921,0.036804069474828206
104930,0.0701043621274432
104931,0.22841371581716607
104936,0.03449554782212561
104937,0.08286381809460987
104942,0.02369369863293339
104943,0.03553092970250731
104969,0.06855457787434006
104972,0.2801284197864305
104988,0.13247469488806948
105013,0.03474554495369488
105015,0.05862054438186081
105019,0.06429862566899452
105027,0.06975003663819791
105030,0.07816395077116321
105035,0.3684770381798177
105041,0.027777019110345493
105051,0.10474624933465787
105056,0.05507917382395306
105067,0.5745068355917992
105071,0.1428299082651094
105072,0.04003347652224101
105074,0.24170251310330043
105091,0.06390147294205835
105101,0.04273876632001844
105103,0.03378753474289516
105134,0.04255014180409972
105139,0.04649636736497654
105142,0.15072551090348157
105146,0.05927704064292037
105163,0.055757058694748604
105168,0.11587744262291709
105172,0.017927514030922742
105176,0.2517250653378552
105195,0.07964702332535993
105196,0.2233360162056398
105197,0.018007424920953436
105203,0.057585126436459265
105223,0.10070493385441005
105227,0.1545042345514283
105228,0.012435074184102644
105230,0.1859303377658779
105231,0.13685667005401053
105239,0.040009832377343096
105242,0.055365975187478204
105244,0.04503528424831222
105245,0.07051237160185476
105248,0.036780512697375235
105249,0.0633023073628014
105266,0.13858394906812502
105271,0.18256214837464546
105276,0.08093973212257859
105282,0.028315833775426655
105292,0.07339722629665321
105297,0.010488746674054042
105332,0.0794553241847439
105333,0.025725054178969003
105343,0.038390565501126205
105344,0.07031766141952793
105345,0.14623186386485035
105357,0.05426852168695999
105359,0.0865945351799984
105366,0.04133573922713297
105367,0.07743602531156682
105370,0.014609204614971396
105377,0.061205647248938774
105390,0.04212613344521181
105399,0.022425238563053028
105403,0.08765087548008207
105404,0.04103412285842174
105414,0.045994387229097114
105417,0.06676666843236516
105425,0.15838621913673634
105452,0.13859238803674026
105454,0.09012858012515194
105456,0.08036799319995795
105470,0.05982245688706114
105471,0.03868845486581763
105483,0.07033555452064066
105493,0.08655721917895146
105508,0.132504979273519
105514,0.04923120654379187
105515,0.024431055003338274
105528,0.24280690026234733
105529,0.03881637654671807
105531,0.07762122679745331
105532,0.08393356635848868
105558,0.016979364940627593
105574,0.035046492094810595
105578,0.012488658060758913
105584,0.2929368459126117
105595,0.0933709279013968
105617,0.1062115987235185
105618,0.029757888410220354
105621,0.06780714270491214
105625,0.06819565185673916
105629,0.12796332583454667
105630,0.023804276803070793
105634,0.028465264555550488
105635,0.026962602028419016
105641,0.12805739421853546
105647,0.07877253075192267
105648,0.07078704731143429
105655,0.03997710252246551
105657,0.028268922714822713
105672,0.07374169324091592
105678,0.1156029919659009
105682,0.051432716316399285
105691,0.04803097112557557
105692,0.04973421488160503
105706,0.06917152362485116
105712,0.04840878619206386
105720,0.05730500311463591
105734,0.025860131712074817
105735,0.03916470419866615
105736,0.09313639487655097
105737,0.028372937000348344
105738,0.15027433445731847
105740,0.20442487000068196
105744,0.033272328887116946
105747,0.07058734516052359
105749,0.21595002041086217
105754,0.07637512731765767
105758,0.027383537608260327
105760,0.09315199803488303
105767,0.09739182322655714
105784,0.1720801891354067
105791,0.056980808305544105
105802,0.06985312075096156
105807,0.15472890297559994
105809,0.030521387047589953
105816,0.09479904253240966
105817,0.0361715776577264
105824,0.15910149025578865
105832,0.0832644448184726
105856,0.03581716520523687
105865,0.03536181863657533
105899,0.17040002346445945
105906,0.024362433415386117
105916,0.08040266488327022
105923,0.07506080353738716
105937,0.11903661470802773
105965,0.01957221977852639
105966,0.09584267238121821
105968,0.0217013033219897
105973,0.031141352892792875
105976,0.114752288522062
105978,0.06151081626773294
105979,0.04843088899236276
105991,0.06778948137068076
105998,0.07894160769498479
105999,0.04362588311505679
106000,0.22599543717710494
106001,0.07190030075259726
106010,0.08157208138734327
106011,0.0665915222317226
106013,0.16543791769743374
106015,0.03801326279376668
106026,0.017361360883903842
106032,0.0547270838072886
106035,0.16709285745438512
106040,0.07153503033195717
106041,0.15669163545415582
106044,0.03072397344440974
106053,0.2834723915735356
106054,0.025635271220717338
106065,0.22219121716659446
106081,0.06270668543935362
106083,0.052919365816110155
106087,0.03673721137282372
106090,0.07721176276187568
106101,0.020689170360685162
106102,0.05704985841272035
106109,0.07266528175740473
106116,0.0696612758235385
106150,0.025993936468151294
106155,0.22812716192248492
106166,0.025244429462715916
106176,0.08247552812960032
106189,0.030520150642809385
106199,0.1255064085470676
106205,0.07459496209033577
106206,0.08838999648368183
106211,0.04083650456926765
106214,0.02240207331867658
106216,0.06571433224117078
106217,0.08619787386802379
106225,0.08543277887723479
106249,0.03472686931954813
106256,0.09840493468476935
106258,0.06705907577640036
106261,0.05551270495640532
106262,0.11724184159896872
106264,0.012749769761923175
106271,0.06607224166829803
106276,0.023571378558170784
106277,0.1314897104778203
106286,0.10356641185464231
106293,0.02412746293718401
106295,0.0698647500240448
106296,0.044898646605771426
106297,0.18223688949716602
106298,0.03432566746170811
106311,0.04004894195409796
106314,0.07856903863805079
106320,0.08335405717799242
106334,0.11443759300598531
106346,0.1485400962825017
106347,0.02528779361836299
106349,0.07521164531466197
106354,0.06833641541543789
106360,0.020933854670128614
106373,0.13990184827412622
106377,0.08386852427993975
106386,0.15861733690961177
106387,0.06411136437430148
106391,0.012407851607708046
106401,0.2052992351318108
106411,0.13723689475469655
106413,0.26700946291665073
106426,0.13473098430050803
106427,0.06263135870310099
106428,0.1075152043085867
106434,0.06325207233124508
106438,0.07295498778567847
106440,0.060100251148274816
106441,0.05816410601627415
106452,0.1631418721054513
106453,0.09220070762983067
106454,0.02352650299663002
106457,0.16061532839373002
106484,0.039169792778912464
106488,0.18077267200151542
106491,0.12231087594963583
106514,0.15644908634915003
106527,0.06552169308591263
106528,0.04157850830572474
106529,0.012434942411692202
106534,0.14861435556328675
106550,0.36702318751320173
106577,0.044850594846565485
106585,0.0682557724092429
106590,0.020336327073341466
106607,0.03856944032826131
106610,0.0784679200389007
106611,0.04491820069460691
106612,0.17223025605143163
106624,0.041607837000729904
106631,0.0393557644412233
106647,0.22877032950747653
106660,0.18788329956628716
106674,0.035444286085534314
106687,0.06163952687495684
106712,0.04832391989340493
106713,0.04437383699828612
106717,0.08294508479178732
106720,0.15058238188387277
106721,0.08434743912051305
106724,0.05805555757563367
106735,0.11383904075570797
106739,0.06130838597723835
106740,0.08071474388991803
106754,0.10405371381406169
106760,0.25592010534118487
106761,0.03891615181818306
106784,0.11150178669058397
106787,0.05878555203299423
106797,0.017325512174071956
106798,0.11039279406901747
106802,0.13194598825862153
106803,0.12710270019570155
106804,0.39479615130190376
106805,0.04752589672851444
106810,0.13600575208044252
106812,0.14830168989314757
106813,0.04340049725269765
106817,0.06783207099077006
106822,0.03160806606715153
106823,0.06332609808743303
106827,0.024539150855947694
106841,0.07409324096441504
106851,0.07871712297852869
106852,0.0719579822968682
106853,0.19132410567730662
106854,0.37101523659371344
106861,0.06125949847285802
106873,0.07931911974183871
106877,0.03539316500538133
106878,0.03142024895627547
106881,0.1773809281801653
106900,0.016085473696728574
106906,0.050729610976663904
106907,0.0936250276743463
106914,0.13149811565663014
106916,0.06557706424109332
106924,0.01840095074579572
106931,0.023323196918596963
106936,0.12367163206792249
106937,0.12822174387506344
106938,0.05483857558157851
106939,0.08633088282919953
106943,0.056591494316698056
106944,0.10187510794018807
106967,0.04066568812645325
106980,0.0670902097566507
106986,0.053886902432707856
106987,0.036818419780267925
106990,0.04584349410348189
107013,0.026594756365502407
107023,0.04132733146366902
107033,0.09921640243480029
107037,0.07516920626635641
107048,0.06046266755415344
107071,0.0453424662086271
107081,0.016999601550176376
107113,0.08272270186855195
107130,0.0807405898846668
107131,0.0358947022749492
107145,0.10968274333033891
107156,0.10401263092081256
107219,0.09531544985059721
107222,0.17093088098122633
107223,0.49878455973729285
107232,0.12020192730457634
107245,0.05030822583334033
107246,0.016703180716395653
107247,0.07514147246652686
107256,0.03944286517546054
107259,0.021897856165303077
107260,0.012062809652510225
107279,0.24853139684765296
107280,0.05280596189997592
107281,0.04619238008407502
107285,0.03153288577683693
107329,0.03997250485215878
107337,0.14116081375336828
107349,0.05977743143419962
107350,0.04210484429603163
107351,0.02628444700171599
107359,0.2562945130925112
107391,0.1352403868750697
107394,0.045802689238828985
107395,0.03456211512124785
107406,0.03802558295030303
107416,0.10290986004712784
107417,0.035132716865508465
107418,0.06178996759569353
107419,0.05560001043322913
107444,0.017804361968478854
107445,0.05106085424200189
107446,0.1131983082841437
107460,0.12488347559944984
107470,0.03630177643161521
107475,0.09662083598157219
107520,0.034792169676568015
107526,0.0996539864362325
107527,0.018495169586453263
107530,0.01110372490636656
107532,0.08411540140668858
107534,0.0940498220234811
107535,0.10876354863470193
107554,0.3165143273690418
107556,0.030001682046941574
107559,0.13712281812599805
107561,0.044839276713907854
107564,0.13159419242904766
107566,0.05358084875743067
107571,0.07771436838144805
107590,0.1423085016687193
107602,0.15001447259317136
107625,0.0811832369565349
107626,0.43402050386537927
107635,0.016690460465193235
107636,0.06011884062223021
107645,0.08555836275555102
107652,0.39708944999013374
107655,0.022551529491012842
107668,0.0440863055556308
107670,0.0436305789497708
107677,0.011653731289207997
107680,0.12275368395653312
107683,0.2070554770175989
107684,0.028212065497781155
107691,0.07941815567315975
107692,0.07428992549611523
107703,0.04881322733800838
107709,0.021574534934771475
107710,0.10950198919179469
107721,0.2649710372045349
107725,0.10214744176055739
107727,0.09522120089233786
107739,0.024066129805626484
107740,0.05926729227091114
107741,0.06917278041064429
107747,0.037181847252645936
107765,0.36485154259530483
107768,0.02389808061258353
107775,0.21175688115986901
107782,0.274187885401598
107790,0.07370970408678137
107801,0.07658521672784746
107807,0.028785680217483796
107811,0.10913499382709152
107817,0.07343447048473825
107826,0.041130204918398756
107838,0.1166259353038119
107839,0.05681045270370207
107843,0.09441460285172948
107847,0.07413195676797223
107849,0.1925589624556553
107850,0.08657419441291378
107867,0.09140301878786279
107871,0.08970922839356789
107908,0.042587568260557214
107913,0.06565964607633425
107927,0.03079431206077815
107931,0.05187936358799901
107955,0.015389722356243725
107962,0.08874448588152085
107977,0.05424695928428446
107978,0.12145016607841687
107993,0.03717481908109465
108010,0.17562900345321955
108016,0.06970290624100746
108018,0.35904076710116256
108027,0.1442812194424399
108045,0.1042545096175075
108069,0.11679765102830005
108082,0.03706007749528205
108089,0.04730989156354406
108092,0.031216304666994932
108106,0.03252403124486112
108112,0.08206973667723906
108120,0.1350246854444536
108122,0.20166595154363182
108135,0.07227925148334019
108170,0.019400281828747572
108171,0.0674773713502693
108177,0.01688574413754117
108180,0.1094567511026711
108183,0.022069950007290663
108184,0.03721226159956425
108185,0.0588033431734498
108192,0.08325204881882951
108195,0.1913158710782717
108196,0.12144344039842757
108218,0.06148133113694897
108219,0.1635714815004526
108243,0.07975438256568133
108249,0.02850311005233273
108251,0.01450864010086852
